NECTA,fips,state,msa,population,total_postings,total_supply,supply_demand_ratio,supply_demand_qualifier,location_quotient,location_quotient_qualifier,top_job_1,top_job_2,top_job_3,top_job_4,top_job_5,top_job_6,top_job_7,top_job_8,top_job_9,top_job_10,analyze,securely_provision,operate_maintain,protect_defend,investigate,collect_operate,oversight_development,security+_holders,cissp_holders,cipp_holders,cisa_holders,cism_holders,giac_holders,security+_openings,cissp_openings,cipp_openings,cisa_openings,cism_openings,giac_openings
,12220,,"Auburn-Opelika, AL",158991,31,87,2.8,Very Low,0.3,Very Low,Cyber Security Specialist / Technician,Cyber Security Engineer,Vulnerability Analyst / Penetration Tester,IT Manager,Cyber Security Analyst,Systems Architect,IT Project Manager,Incident Analyst / Responder,IT Program Manager,,20,12,19,12,0,3,17,104,11,<10,<10,<10,14,1,4,0,0,3,5
,12260,,"Augusta-Richmond County, GA-SC",594919,489,1346,2.8,Very Low,1.1,Average,Cyber Security Engineer,Cyber Security Analyst,Help Desk Technician / Analyst,Cyber Security Specialist / Technician,Network Engineer / Architect,Incident Analyst / Responder,Cyber Security Manager / Administrator,Systems Engineer,Systems Administrator,Cyber Security Consultant,144,234,341,236,0,92,102,1905,335,<10,23,59,1810,111,62,0,15,13,56
,12420,,"Austin-Round Rock, TX",2056405,2626,7963,3,Very Low,1.3,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Software Developer / Engineer,Systems Engineer,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,Systems Administrator,Incident Analyst / Responder,868,1814,1612,1023,14,378,738,670,606,68,388,107,474,44,570,16,316,199,247
,12540,,"Bakersfield, CA",884788,439,1075,2.5,Very Low,0.7,Low,Systems Administrator,Cyber Security Engineer,Cyber Security Manager / Administrator,Network Engineer / Architect,Information Assurance Engineer / Analyst,Cyber Security Analyst,Database Administrator,Network Administrator,Oracle Database Administrator,Incident Analyst / Responder,137,186,348,147,1,82,83,577,67,<10,<10,<10,21,216,61,0,17,16,32
,12580,,"Baltimore-Columbia-Towson, MD",2798886,8188,18670,2.3,Very Low,3,Very High,Cyber Security Engineer,Software Developer / Engineer,Network Engineer / Architect,Cyber Security Analyst,Systems Engineer,Systems Administrator,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,Senior Software Developer / Engineer,Cyber Security Specialist / Technician,2823,5063,5390,3225,137,1342,1529,6551,2490,71,442,285,2079,1493,2299,12,503,409,978
70750,12620,,"Bangor, ME",151806,322,773,2.4,Very Low,2.5,Very High,Software Developer / Engineer,Computer Support Specialist,Cyber Security Engineer,Network Engineer / Architect,Senior Software Developer / Engineer,IT Specialist / Engineer,Programmer / Analyst,Systems Administrator,Chief Information Officer,Cyber Security Analyst,107,44,109,11,2,12,101,53,<10,<10,<10,<10,19,1,0,0,0,0,3
70900,12700,,"Barnstable Town, MA",214276,16,144,9,Very High,0.1,Very Low,Systems Analyst,Cyber Security Specialist / Technician,Systems Engineer,Cyber Security Engineer,Systems Administrator,Cyber Security Manager / Administrator,IT Director,,,,10,7,13,6,0,4,6,51,<10,<10,<10,<10,11,7,2,0,1,0,0
,12940,,"Baton Rouge, LA",835175,408,1334,3.3,Very Low,0.5,Very Low,Cyber Security Engineer,Cyber Security Manager / Administrator,Cyber Security Analyst,IT Director,Network Engineer / Architect,Cyber Security Specialist / Technician,Systems Support Specialist,Systems Administrator,Systems Engineer,Incident Analyst / Responder,130,197,237,158,3,76,148,106,63,<10,87,24,106,24,51,0,104,15,36
,12980,,"Battle Creek, MI",134386,70,165,2.4,Very Low,0.6,Very Low,Cyber Security Engineer,Information Assurance Engineer / Analyst,Cyber Security Specialist / Technician,Systems Support Specialist,Network Engineer / Architect,Webmaster / Administrator,Network Analyst / Specialist,Software Developer / Engineer,IT Specialist / Engineer,Computer Support Specialist,10,33,56,22,0,2,7,79,10,<10,<10,<10,32,25,15,0,14,3,13
,13020,,"Bay City, MI",104747,14,21,1.5,Very Low,0.2,Very Low,Cyber Security Specialist / Technician,Cyber Security Engineer,Cyber Security Consultant,Systems Engineer,Business Intelligence Analyst,,,,,,3,7,11,8,0,1,8,17,<10,<10,<10,<10,<10,0,2,0,1,0,0
,13140,,"Beaumont-Port Arthur, TX",409968,25,135,5.4,Average,0.1,Very Low,Cyber Security Engineer,IT Specialist / Engineer,Computer Support Specialist,Systems Administrator,IT Project Manager,Network Administrator,Cyber Security Analyst,IT Auditor,,,3,16,22,13,0,1,8,26,<10,<10,<10,<10,<10,3,0,0,1,0,0
,13220,,"Beckley, WV",120924,26,78,3,Very Low,0.3,Very Low,Cyber Security Engineer,IT Specialist / Engineer,Solutions Engineer,Cyber Security Specialist / Technician,Systems Administrator,Network Engineer / Architect,,,,,3,13,14,10,0,0,13,16,<10,<10,<10,<10,<10,0,0,0,0,0,0
,13380,,"Bellingham, WA",216800,14,120,8.6,Very High,0.1,Very Low,Systems Analyst,Network Engineer / Architect,Technical Support Engineer / Analyst,Incident Analyst / Responder,Information Assurance Engineer / Analyst,Chief Information Officer,Network Administrator,,,,2,4,9,3,0,2,6,72,12,<10,<10,<10,<10,0,3,0,0,0,0
,13460,,"Bend-Redmond, OR",181307,33,111,3.4,Very Low,0.2,Very Low,IT Project Manager,Cyber Security Analyst,IT Manager,Vulnerability Analyst / Penetration Tester,Technical Project Manager,Cyber Security Engineer,Unix Administrator / Engineer,Cyber Security Architect,Software Architect,,13,11,10,8,0,7,6,30,<10,<10,<10,<10,<10,0,4,0,1,0,4
,13740,,"Billings, MT",169728,18,114,6.3,Average,0.1,Very Low,Systems Administrator,Senior Business Analyst,Cyber Security Manager / Administrator,Business Intelligence Analyst,Cyber Security Analyst,Cyber Security Engineer,,,,,11,12,10,5,0,3,7,16,<10,<10,<10,<10,<10,0,2,0,5,0,1
,13780,,"Binghamton, NY",244094,76,194,2.6,Very Low,0.4,Very Low,Cyber Security Engineer,Information Assurance Engineer / Analyst,Systems Support Specialist,Cyber Security Manager / Administrator,Software Developer / Engineer,Cyber Security Analyst,Cyber Security Specialist / Technician,IT Specialist / Engineer,Systems Architect,Systems Engineer,23,41,50,31,0,10,31,56,19,<10,<10,<10,<10,9,12,0,0,7,0
,13820,,"Birmingham-Hoover, AL",1147417,495,1784,3.6,Very Low,0.5,Very Low,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Cyber Security Manager / Administrator,Network Engineer / Architect,Software Developer / Engineer,Network Administrator,Systems Engineer,Network Analyst / Specialist,Cyber Security Consultant,230,315,299,241,3,90,123,270,125,15,136,22,77,20,176,8,131,44,60
,13900,,"Bismarck, ND",131635,61,228,3.7,Low,0.4,Very Low,Cyber Security Engineer,Technical Support Engineer / Analyst,Network Engineer / Architect,Software Developer / Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Specialist / Technician,Cyber Security Analyst,Cyber Security Architect,Incident Analyst / Responder,Computer Repair Technician,19,38,45,32,2,6,17,37,<10,<10,<10,<10,29,2,6,0,3,1,3
,13980,,"Blacksburg-Christiansburg-Radford, VA",182876,123,303,2.5,Very Low,0.9,Average,Information Assurance Engineer / Analyst,Unix Administrator / Engineer,Systems Administrator,Web Developer,Cyber Security Engineer,Technical Support Engineer / Analyst,Software Developer / Engineer,Network Administrator,Systems Engineer,Windows Administrator,18,58,80,17,0,8,15,132,14,<10,10,<10,118,51,26,0,4,3,8
,14010,,"Bloomington, IL",188644,135,1015,7.5,High,0.7,Low,Cyber Security Analyst,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,IT Director,Incident Analyst / Responder,Technical Consultant / Analyst,.NET Developer / Engineer,Systems Administrator,Vulnerability Analyst / Penetration Tester,90,77,100,75,1,62,24,51,52,52,44,19,56,1,45,2,17,7,9
,14020,,"Bloomington, IN",166336,58,202,3.5,Very Low,0.4,Very Low,Cyber Security Engineer,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,Cyber Security Manager / Administrator,Network Engineer / Architect,Senior Software Developer / Engineer,Cyber Security Specialist / Technician,IT Auditor,Information Assurance Engineer / Analyst,25,42,45,39,0,17,12,152,30,<10,<10,<10,24,3,12,1,7,4,7
,14100,,"Bloomsburg-Berwick, PA",84763,17,159,9.4,Very High,0.2,Very Low,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Systems Engineer,Systems Analyst,Technical Consultant / Analyst,Cyber Security Specialist / Technician,Incident Analyst / Responder,Technical Support Engineer / Analyst,4,10,15,12,0,3,3,10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,14260,,"Boise City, ID",691423,318,1014,3.2,Very Low,0.5,Very Low,Cyber Security Analyst,Cyber Security Engineer,Cyber Security Architect,Network Engineer / Architect,Solutions Engineer,Cyber Security Specialist / Technician,Help Desk Technician / Analyst,Software Developer / Engineer,IT Director,Cyber Security Manager / Administrator,126,185,223,117,3,62,92,772,72,<10,44,19,107,32,72,1,42,21,22
71650,14460,,"Boston-Cambridge-Nashua, MA-NH",4915448,7699,17483,2.3,Very Low,1.4,High,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,Cyber Security Manager / Administrator,IT Auditor,Systems Engineer,Software Developer / Engineer,Cyber Security Architect,Vulnerability Analyst / Penetration Tester,Cyber Security Consultant,2923,4914,4938,3018,29,1170,2539,1309,95,30,795,253,36,418,2032,71,1285,837,633
,14500,,"Boulder, CO",322226,448,1026,2.3,Very Low,1.2,High,Cyber Security Engineer,Software Developer / Engineer,Cyber Security Manager / Administrator,Systems Engineer,Systems Administrator,Network Engineer / Architect,Cyber Security Analyst,Senior Software Developer / Engineer,SAP Architect / Analyst,Cyber Security Specialist / Technician,141,270,280,167,2,86,128,94,87,23,37,17,99,37,123,3,33,32,30
,14540,,"Bowling Green, KY",171122,13,77,5.9,Average,0.1,Very Low,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Architect,IT Auditor,,,,,,,7,12,12,9,0,1,4,25,<10,<10,<10,<10,21,0,4,0,1,0,4
,14740,,"Bremerton-Silverdale, WA",264811,155,627,4.1,Low,0.9,Average,Cyber Security Specialist / Technician,Computer Support Specialist,IT Specialist / Engineer,Network Engineer / Architect,Cyber Security Engineer,Windows Administrator,Systems Analyst,Help Desk Technician / Analyst,Cyber Security Manager / Administrator,Information Assurance Engineer / Analyst,32,52,109,44,0,24,15,670,112,<10,16,<10,67,43,25,0,1,2,16
71950,14860,,"Bridgeport-Stamford-Norwalk, CT",944177,1098,2480,2.3,Very Low,1.3,High,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Network Engineer / Architect,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,Cyber Security Specialist / Technician,Cyber Security Consultant,Systems Engineer,450,762,749,526,8,196,330,89,14,<10,156,65,59,45,346,24,231,120,123
,15180,,"Brownsville-Harlingen, TX",422135,18,79,4.4,Low,0.1,Very Low,Cyber Security Engineer,IT Director,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,Network Analyst / Specialist,,,,,,2,9,12,11,0,3,10,42,<10,<10,<10,<10,<10,0,0,0,0,0,0
,15260,,"Brunswick, GA",116784,21,118,5.6,Average,0.3,Very Low,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Specialist / Technician,Senior Software Developer / Engineer,Systems Analyst,Software Developer / Engineer,Database Administrator,Systems Administrator,Network Administrator,,3,13,13,9,0,0,2,44,<10,<10,<10,<10,<10,1,2,0,0,0,0
,15380,,"Buffalo-Cheektowaga-Niagara Falls, NY",1132804,490,2226,4.5,Average,0.4,Very Low,Cyber Security Analyst,Cyber Security Engineer,IT Auditor,Cyber Security Manager / Administrator,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,Sharepoint Administrator,Systems Engineer,Cyber Security Specialist / Technician,Systems Administrator,254,269,320,229,2,123,143,159,78,<10,95,47,50,16,96,0,69,28,27
72400,15540,,"Burlington-South Burlington, VT",217365,184,484,2.6,Very Low,0.7,Low,Cyber Security Engineer,IT Auditor,Network Engineer / Architect,Systems Engineer,Cyber Security Analyst,Cyber Security Specialist / Technician,Support Engineer,IT Director,Vulnerability Analyst / Penetration Tester,Network Support Technician,28,137,124,71,8,15,43,64,<10,<10,10,10,36,10,54,0,17,4,22
,15500,,"Burlington, NC",159688,38,45,1.2,Very Low,0.3,Very Low,Cyber Security Engineer,Unix Administrator / Engineer,Network Administrator,IT Auditor,Systems Administrator,Network Engineer / Architect,Chief Information Officer,Database Administrator,Cyber Security Consultant,Application Developer / Engineer,9,20,24,12,0,3,11,26,<10,<10,14,<10,11,1,10,0,7,2,5
,15680,,"California-Lexington Park, MD",112587,579,1233,2.1,Very Low,6.5,Very High,Systems Administrator,Information Assurance Engineer / Analyst,Network Engineer / Architect,Cyber Security Engineer,Systems Analyst,Cyber Security Manager / Administrator,Technical Support Engineer / Analyst,Cyber Security Analyst,Help Desk Technician / Analyst,Unix Administrator / Engineer,199,287,476,180,2,68,76,807,101,<10,<10,<10,32,338,106,1,6,16,22
,15940,,"Canton-Massillon, OH",401281,67,299,4.5,Low,0.2,Very Low,Cyber Security Analyst,Cyber Security Engineer,Business / Systems Analyst,Network Administrator,Programmer / Analyst,Application Support Engineer / Analyst,Cyber Security Manager / Administrator,Systems Support Specialist,Technical Support Manager / Supervisor,Systems Administrator,42,43,54,42,0,30,10,54,14,<10,14,<10,<10,2,15,0,3,12,1
,15980,,"Cape Coral-Fort Myers, FL",722336,160,629,3.9,Low,0.3,Very Low,Cyber Security Analyst,Cyber Security Engineer,Help Desk Technician / Analyst,Network Administrator,Systems Analyst,Cyber Security Manager / Administrator,Network Engineer / Architect,Systems Administrator,IT Operations / Networking Manager,Business / Systems Analyst,51,42,88,40,1,17,56,78,40,<10,22,13,41,11,28,0,6,6,12
,16020,,"Cape Girardeau, MO-IL",97443,15,69,4.6,Average,0.2,Very Low,Cyber Security Engineer,IT Director,Systems Support Specialist,Cyber Security Analyst,IT Manager,Technical Manager / Director,,,,,5,7,10,7,0,2,11,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,16060,,"Carbondale-Marion, IL",126430,11,51,4.6,Average,0.1,Very Low,Cyber Security Engineer,,,,,,,,,,2,5,6,5,0,0,7,15,<10,<10,<10,<10,<10,0,0,0,0,0,0
,16180,,"Carson City, NV",54742,74,146,2,Very Low,1.3,High,Cyber Security Engineer,Cyber Security Analyst,IT Specialist / Engineer,Vulnerability Analyst / Penetration Tester,Cyber Security Specialist / Technician,Network Engineer / Architect,Incident Analyst / Responder,Computer Repair Technician,Software QA Analyst,Cyber Security Architect,37,41,47,36,4,8,22,29,<10,<10,<10,<10,16,0,5,0,2,1,2
,16220,,"Casper, WY",81039,8,38,4.8,Average,0.1,Very Low,Cyber Security Engineer,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Incident Analyst / Responder,,,,,,,5,6,8,6,0,4,2,11,<10,<10,<10,<10,<10,0,1,0,1,0,0
,16300,,"Cedar Rapids, IA",267799,212,685,3.2,Very Low,0.7,Low,Cyber Security Engineer,IT Auditor,Network Engineer / Architect,Network Administrator,Cyber Security Manager / Administrator,Systems Administrator,Systems Engineer,Cyber Security Analyst,Web Developer,Computer Support Specialist,87,134,131,82,2,19,61,59,37,<10,22,<10,24,2,43,0,58,16,8
,16540,,"Chambersburg-Waynesboro, PA",153851,134,523,3.9,Low,1.1,Average,Technical Support Engineer / Analyst,Network Engineer / Architect,Cyber Security Engineer,Systems Engineer,Cyber Security Analyst,Cyber Security Specialist / Technician,SharePoint Developer,Information Assurance Engineer / Analyst,Systems Administrator,Information Specialist,31,70,88,45,0,7,14,236,62,<10,<10,10,72,51,37,0,1,3,33
,16580,,"Champaign-Urbana, IL",238554,123,220,1.8,Very Low,0.6,Very Low,Senior Software Developer / Engineer,Network Administrator,Cyber Security Engineer,Cyber Security Specialist / Technician,Network Engineer / Architect,IT Auditor,Software Developer / Engineer,Systems Support Specialist,Cyber Security Analyst,Computer Programmer,13,86,60,43,0,9,20,26,29,<10,11,<10,19,3,18,0,15,5,9
,16700,,"Charleston-North Charleston, SC",761155,878,2416,2.8,Very Low,1.3,High,Cyber Security Engineer,Network Engineer / Architect,Software Developer / Engineer,Information Assurance Engineer / Analyst,Cyber Security Analyst,Systems Engineer,Senior Software Developer / Engineer,Cyber Security Specialist / Technician,Systems Administrator,Unix Administrator / Engineer,223,595,580,268,0,81,123,1601,317,<10,28,38,266,298,197,0,43,42,144
,16620,,"Charleston, WV",217916,124,303,2.4,Very Low,0.5,Very Low,Cyber Security Engineer,Cyber Security Analyst,Vulnerability Analyst / Penetration Tester,Systems Administrator,Systems Integration Engineer / Specialist,IT Specialist / Engineer,Network Engineer / Architect,Incident Analyst / Responder,Network Support Technician,Application Support Engineer / Analyst,49,61,85,55,5,14,41,40,16,<10,12,<10,22,5,20,0,11,8,17
,16740,,"Charlotte-Concord-Gastonia, NC-SC",2474314,4534,9785,2.2,Very Low,1.9,Very High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,Systems Engineer,Cyber Security Manager / Administrator,IT Auditor,Software Developer / Engineer,Cyber Security Specialist / Technician,2199,2942,2755,1946,47,691,1392,460,550,63,596,143,398,35,906,29,775,356,255
,16820,,"Charlottesville, VA",231349,277,826,3,Very Low,1.3,High,Cyber Security Analyst,Cyber Security Engineer,Systems Engineer,Software Developer / Engineer,Network Engineer / Architect,Database Analyst / Developer,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Senior Software Developer / Engineer,Network Analyst / Specialist,94,163,174,97,1,38,57,231,46,<10,10,<10,46,55,50,0,15,12,16
,16860,,"Chattanooga, TN-GA",551632,182,642,3.5,Very Low,0.4,Very Low,Cyber Security Engineer,Cyber Security Specialist / Technician,Cyber Security Analyst,IT Auditor,Network Engineer / Architect,Cyber Security Manager / Administrator,Incident Analyst / Responder,Cyber Security Consultant,Computer Support Specialist,Technical Support Engineer / Analyst,57,94,141,99,0,31,53,106,47,<10,36,10,38,2,63,0,34,28,37
,16940,,"Cheyenne, WY",98136,101,137,1.4,Very Low,1.1,Average,Cyber Security Engineer,Systems Engineer,Network Analyst / Specialist,Network Engineer / Architect,Systems Administrator,Vulnerability Analyst / Penetration Tester,Cyber Security Analyst,IT Manager,Cyber Security Manager / Administrator,IT Specialist / Engineer,32,49,74,42,3,11,39,137,24,<10,<10,<10,37,13,15,0,7,6,12
,16980,,"Chicago-Naperville-Elgin, IL-IN-WI",9512999,10670,26802,2.5,Very Low,1.2,Average,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,IT Auditor,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Systems Engineer,Cyber Security Architect,Cyber Security Consultant,Software Developer / Engineer,4811,6587,6437,4225,107,1707,3675,1349,1345,339,1280,413,1164,286,3066,129,1957,1125,1138
,17020,,"Chico, CA",226864,50,278,5.6,Average,0.3,Very Low,Cyber Security Manager / Administrator,Application Support Engineer / Analyst,Cyber Security Engineer,Business / Systems Analyst,Programmer / Analyst,Technical Consultant / Analyst,Network Analyst / Specialist,IT Auditor,Cyber Security Analyst,Computer Support Specialist,23,19,32,13,0,6,27,22,10,<10,<10,<10,<10,0,3,0,3,3,1
,17140,,"Cincinnati, OH-KY-IN",2165139,1350,6174,4.6,Average,0.6,Very Low,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Software Developer / Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Cyber Security Consultant,Cyber Security Specialist / Technician,Vulnerability Analyst / Penetration Tester,Cyber Security Architect,611,797,800,466,12,208,420,496,248,49,284,70,189,36,342,10,216,89,96
,17300,,"Clarksville, TN-KY",282349,104,294,2.8,Very Low,0.6,Very Low,Systems Administrator,Systems Engineer,Network Engineer / Architect,Cyber Security Engineer,Cyber Security Specialist / Technician,Network Analyst / Specialist,Database Administrator,Technical Support Engineer / Analyst,Computer Repair Technician,Mathematician,13,28,74,17,0,4,13,700,20,<10,<10,<10,51,70,6,0,2,2,7
,17460,,"Cleveland-Elyria, OH",2055612,1202,3919,3.3,Very Low,0.6,Very Low,Cyber Security Engineer,Cyber Security Analyst,IT Auditor,Cyber Security Manager / Administrator,Network Engineer / Architect,Vulnerability Analyst / Penetration Tester,Systems Engineer,Software Developer / Engineer,Cyber Security Architect,Cyber Security Consultant,578,778,816,530,11,248,345,338,219,34,279,57,194,19,281,9,258,107,80
,17420,,"Cleveland, TN",121262,9,14,1.6,Very Low,0.1,Very Low,Cyber Security Engineer,Systems Administrator,Cyber Security Specialist / Technician,Network Engineer / Architect,,,,,,,3,5,6,5,0,1,7,19,11,<10,<10,<10,<10,1,2,0,0,0,2
,17660,,"Coeur d'Alene, ID",154311,16,86,5.4,Average,0.1,Very Low,Information Assurance Engineer / Analyst,IT Manager,Incident Analyst / Responder,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Manager / Administrator,,,,,11,8,13,4,0,2,8,30,13,<10,<10,<10,<10,0,4,0,0,0,0
,17780,,"College Station-Bryan, TX",254928,75,377,5,Average,0.3,Very Low,Vulnerability Analyst / Penetration Tester,Cyber Security Manager / Administrator,Cyber Security Engineer,Cyber Security Analyst,Systems Administrator,IT Manager,Cyber Security Architect,Network Engineer / Architect,IT Specialist / Engineer,Cyber Security Consultant,34,23,49,37,0,23,34,34,29,<10,17,<10,31,0,2,0,4,0,0
,17820,,"Colorado Springs, CO",712327,3124,5890,1.9,Very Low,5.7,Very High,Network Engineer / Architect,Systems Engineer,Cyber Security Engineer,Software Developer / Engineer,Systems Administrator,Information Assurance Engineer / Analyst,Cyber Security Manager / Administrator,Incident Analyst / Responder,Senior Software Developer / Engineer,Systems Architect,762,1990,2267,930,18,378,384,3843,725,<10,55,77,329,1434,1142,2,334,143,690
,17860,,"Columbia, MO",176594,69,265,3.8,Low,0.4,Very Low,Cyber Security Engineer,Cyber Security Consultant,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,IT Specialist / Engineer,Cyber Security Analyst,Network Engineer / Architect,Technical Support Engineer / Analyst,Systems Administrator,Cyber Security Architect,17,22,37,20,0,7,22,18,21,<10,10,<10,44,1,3,0,2,2,2
,17900,,"Columbia, SC",817488,866,2735,3.2,Very Low,1.1,Average,Cyber Security Analyst,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Cyber Security Architect,Vulnerability Analyst / Penetration Tester,IT Auditor,Network Analyst / Specialist,Business / Management Consultant,Systems Administrator,394,580,641,388,3,210,246,616,112,33,96,32,357,38,157,7,80,78,148
,17980,,"Columbus, GA-AL",308755,336,826,2.5,Very Low,1.5,High,Cyber Security Engineer,Cyber Security Analyst,Cyber Security Specialist / Technician,Cyber Security Manager / Administrator,Senior Business Analyst,Systems Administrator,Network Engineer / Architect,IT Director,Cyber Security Consultant,Vulnerability Analyst / Penetration Tester,139,163,238,143,2,62,112,380,52,<10,27,14,42,49,114,0,51,56,40
,18020,,"Columbus, IN",81402,75,134,1.8,Very Low,0.8,Low,Cyber Security Analyst,Network Engineer / Architect,IT Director,Cyber Security Engineer,Cyber Security Consultant,Systems Engineer,IT Manager,Technical Consultant / Analyst,Exchange Engineer,Security / Defense Intelligence Analyst,39,38,49,36,0,27,21,19,<10,<10,<10,<10,<10,0,10,0,7,10,0
,18140,,"Columbus, OH",2041520,2357,6435,2.7,Very Low,1.1,Average,Cyber Security Engineer,Network Engineer / Architect,Cyber Security Analyst,IT Auditor,Software Developer / Engineer,Cyber Security Manager / Administrator,Vulnerability Analyst / Penetration Tester,Systems Engineer,Incident Analyst / Responder,Systems Administrator,1045,1440,1592,983,27,326,630,1031,373,68,343,87,381,105,630,3,474,230,182
,18580,,"Corpus Christi, TX",454726,40,260,6.5,Average,0.1,Very Low,Cyber Security Engineer,Network Administrator,Cyber Security Manager / Administrator,Cyber Security Specialist / Technician,IT Project Manager,Systems Administrator,Cyber Security Analyst,Software Developer / Engineer,IT Specialist / Engineer,Computer Support Specialist,12,17,29,23,0,8,14,176,16,<10,<10,<10,<10,6,8,1,6,5,6
,18700,,"Corvallis, OR",89385,77,92,1.2,Very Low,1.1,Average,Cyber Security Analyst,Cyber Security Engineer,Cloud Architect,IT Director,Network Engineer / Architect,Incident Analyst / Responder,Senior Software Developer / Engineer,Software Developer / Engineer,Application Developer / Engineer,IT Auditor,42,53,49,40,0,31,28,12,<10,<10,<10,<10,<10,0,17,1,9,6,2
,18880,,"Crestview-Fort Walton Beach-Destin, FL",267059,649,1271,2,Very Low,3,Very High,Systems Administrator,Cyber Security Manager / Administrator,Network Administrator,Cyber Security Engineer,Incident Analyst / Responder,Information Assurance Engineer / Analyst,Network Engineer / Architect,Systems Engineer,Software Developer / Engineer,Computer Support Specialist,165,262,470,201,20,103,135,1378,125,<10,<10,<10,177,313,103,0,10,26,32
,19060,,"Cumberland, MD-WV",99541,86,224,2.6,Very Low,1.2,Average,Cyber Security Engineer,Systems Administrator,Cyber Security Specialist / Technician,Information Assurance Engineer / Analyst,Software Developer / Engineer,Windows Administrator,SAP Architect / Analyst,IT Specialist / Engineer,Network Analyst / Specialist,Cyber Security Consultant,5,49,80,45,0,9,36,45,12,<10,<10,<10,<10,6,33,0,21,3,0
,19100,,"Dallas-Fort Worth-Arlington, TX",7233323,9719,25014,2.6,Very Low,1.4,High,Cyber Security Engineer,Cyber Security Analyst,Network Engineer / Architect,Cyber Security Manager / Administrator,Software Developer / Engineer,Systems Engineer,Vulnerability Analyst / Penetration Tester,IT Auditor,Cyber Security Architect,Cyber Security Consultant,4098,6517,6241,4245,60,1731,2951,2388,1589,188,1436,472,962,297,2712,63,1518,966,947
,19140,,"Dalton, GA",143904,15,83,5.5,Average,0.1,Very Low,Cyber Security Engineer,Cyber Security Architect,Network Support Technician,Network Administrator,,,,,,,4,10,8,8,0,0,6,14,<10,<10,<10,<10,<10,0,2,0,1,0,0
,19180,,"Danville, IL",78111,4,23,5.8,Average,0.1,Very Low,Cyber Security Engineer,,,,,,,,,,0,4,4,4,0,0,3,<10,<10,<10,<10,<10,<10,0,0,0,0,0,0
,19300,,"Daphne-Fairhope-Foley, AL",208563,4,55,13.8,Very High,0,Very Low,IT Specialist / Engineer,Systems Administrator,,,,,,,,,0,0,4,1,0,0,0,54,<10,<10,<10,<10,<10,0,2,0,0,0,0
,19340,,"Davenport-Moline-Rock Island, IA-IL",382268,371,798,2.2,Very Low,1,Average,Cyber Security Analyst,Computer Operator,Cyber Security Engineer,Network Administrator,Information Assurance Engineer / Analyst,Network Engineer / Architect,Systems Administrator,Cyber Security Specialist / Technician,Software Developer / Engineer,IT Specialist / Engineer,149,186,255,159,0,76,54,252,32,<10,20,<10,33,126,37,0,7,9,25
,19380,,"Dayton, OH",800683,906,2240,2.5,Very Low,1.2,High,Cyber Security Engineer,Systems Administrator,Information Assurance Engineer / Analyst,Systems Engineer,Network Engineer / Architect,Cyber Security Manager / Administrator,Cyber Security Analyst,Software Developer / Engineer,Technical Support Engineer / Analyst,Help Desk Technician / Analyst,225,580,654,322,1,111,143,1480,199,16,42,18,62,230,185,0,39,36,58
,19460,,"Decatur, AL",152256,7,57,8.1,High,0.1,Very Low,Solutions Engineer,Technical Support Engineer / Analyst,Cyber Security Engineer,Systems Administrator,C / C++ Developer / Engineer,,,,,,0,5,3,1,0,0,1,187,38,<10,<10,<10,<10,1,0,0,0,0,2
,19500,,"Decatur, IL",106550,15,36,2.4,Very Low,0.2,Very Low,Cyber Security Engineer,Incident Analyst / Responder,Systems Architect,Cyber Security Analyst,Software Developer / Engineer,Computer Support Specialist,,,,,5,10,8,7,0,3,4,<10,<10,<10,17,<10,29,0,0,0,2,0,3
